구군,기간시작,기간종료,합계강수량,행정동
군위군,2016-06-18,2016-07-16,194.8467183515466,군위읍
군위군,2016-06-18,2016-07-16,194.8467183515466,소보면
군위군,2016-06-18,2016-07-16,194.8467183515466,효령면
군위군,2016-06-18,2016-07-16,194.8467183515466,부계면
군위군,2016-06-18,2016-07-16,194.8467183515466,우보면
군위군,2016-06-18,2016-07-16,194.8467183515466,의흥면
군위군,2016-06-18,2016-07-16,194.8467183515466,산성면
군위군,2016-06-18,2016-07-16,194.8467183515466,삼국유사면
남구,2016-06-18,2016-07-16,201.39435880330956,이천동
남구,2016-06-18,2016-07-16,201.39435880330956,봉덕1동
남구,2016-06-18,2016-07-16,201.39435880330956,봉덕2동
남구,2016-06-18,2016-07-16,201.39435880330956,봉덕3동
남구,2016-06-18,2016-07-16,201.39435880330956,대명1동
남구,2016-06-18,2016-07-16,201.39435880330956,대명2동
남구,2016-06-18,2016-07-16,201.39435880330956,대명3동
남구,2016-06-18,2016-07-16,201.39435880330956,대명4동
남구,2016-06-18,2016-07-16,201.39435880330956,대명5동
남구,2016-06-18,2016-07-16,201.39435880330956,대명6동
남구,2016-06-18,2016-07-16,201.39435880330956,대명9동
남구,2016-06-18,2016-07-16,201.39435880330956,대명10동
남구,2016-06-18,2016-07-16,201.39435880330956,대명11동
달서구,2016-06-18,2016-07-16,227.9257778394174,두류3동
달서구,2016-06-18,2016-07-16,227.9257778394174,본리동
달서구,2016-06-18,2016-07-16,227.9257778394174,감삼동
달서구,2016-06-18,2016-07-16,227.9257778394174,죽전동
달서구,2016-06-18,2016-07-16,227.9257778394174,장기동
달서구,2016-06-18,2016-07-16,227.9257778394174,이곡1동
달서구,2016-06-18,2016-07-16,227.9257778394174,신당동
달서구,2016-06-18,2016-07-16,227.9257778394174,월성2동
달서구,2016-06-18,2016-07-16,227.9257778394174,상인1동
달서구,2016-06-18,2016-07-16,227.9257778394174,상인2동
달서구,2016-06-18,2016-07-16,227.9257778394174,상인3동
달서구,2016-06-18,2016-07-16,227.9257778394174,도원동
달서구,2016-06-18,2016-07-16,227.9257778394174,송현1동
달서구,2016-06-18,2016-07-16,227.9257778394174,송현2동
달서구,2016-06-18,2016-07-16,227.9257778394174,본동
달서구,2016-06-18,2016-07-16,227.9257778394174,용산1동
달서구,2016-06-18,2016-07-16,227.9257778394174,용산2동
달서구,2016-06-18,2016-07-16,227.9257778394174,이곡2동
달서구,2016-06-18,2016-07-16,227.9257778394174,성당동
달서구,2016-06-18,2016-07-16,227.9257778394174,두류1·2동
달서구,2016-06-18,2016-07-16,227.9257778394174,월성1동
달서구,2016-06-18,2016-07-16,227.9257778394174,진천동
달서구,2016-06-18,2016-07-16,227.9257778394174,유천동
달성군,2016-06-18,2016-07-16,194.52601940319784,화원읍
달성군,2016-06-18,2016-07-16,194.52601940319784,논공읍
달성군,2016-06-18,2016-07-16,194.52601940319784,다사읍
달성군,2016-06-18,2016-07-16,194.52601940319784,유가읍
달성군,2016-06-18,2016-07-16,194.52601940319784,옥포읍
달성군,2016-06-18,2016-07-16,194.52601940319784,현풍읍
달성군,2016-06-18,2016-07-16,194.52601940319784,가창면
달성군,2016-06-18,2016-07-16,194.52601940319784,하빈면
달성군,2016-06-18,2016-07-16,194.52601940319784,구지면
동구,2016-06-18,2016-07-16,196.4885685492763,신암1동
동구,2016-06-18,2016-07-16,196.4885685492763,신암2동
동구,2016-06-18,2016-07-16,196.4885685492763,신암3동
동구,2016-06-18,2016-07-16,196.4885685492763,신암4동
동구,2016-06-18,2016-07-16,196.4885685492763,신암5동
동구,2016-06-18,2016-07-16,196.4885685492763,신천1·2동
동구,2016-06-18,2016-07-16,196.4885685492763,신천3동
동구,2016-06-18,2016-07-16,196.4885685492763,신천4동
동구,2016-06-18,2016-07-16,196.4885685492763,효목1동
동구,2016-06-18,2016-07-16,196.4885685492763,효목2동
동구,2016-06-18,2016-07-16,196.4885685492763,도평동
동구,2016-06-18,2016-07-16,196.4885685492763,불로·봉무동
동구,2016-06-18,2016-07-16,196.4885685492763,지저동
동구,2016-06-18,2016-07-16,196.4885685492763,동촌동
동구,2016-06-18,2016-07-16,196.4885685492763,방촌동
동구,2016-06-18,2016-07-16,196.4885685492763,해안동
동구,2016-06-18,2016-07-16,196.4885685492763,공산동
동구,2016-06-18,2016-07-16,196.4885685492763,안심1동
동구,2016-06-18,2016-07-16,196.4885685492763,안심2동
동구,2016-06-18,2016-07-16,196.4885685492763,안심3동
동구,2016-06-18,2016-07-16,196.4885685492763,안심4동
동구,2016-06-18,2016-07-16,196.4885685492763,혁신동
북구,2016-06-18,2016-07-16,176.8506734034643,고성동
북구,2016-06-18,2016-07-16,176.8506734034643,칠성동
북구,2016-06-18,2016-07-16,176.8506734034643,침산1동
북구,2016-06-18,2016-07-16,176.8506734034643,침산2동
북구,2016-06-18,2016-07-16,176.8506734034643,침산3동
북구,2016-06-18,2016-07-16,176.8506734034643,산격1동
북구,2016-06-18,2016-07-16,176.8506734034643,산격2동
북구,2016-06-18,2016-07-16,176.8506734034643,산격3동
북구,2016-06-18,2016-07-16,176.8506734034643,산격4동
북구,2016-06-18,2016-07-16,176.8506734034643,복현1동
북구,2016-06-18,2016-07-16,176.8506734034643,복현2동
북구,2016-06-18,2016-07-16,176.8506734034643,검단동
북구,2016-06-18,2016-07-16,176.8506734034643,무태조야동
북구,2016-06-18,2016-07-16,176.8506734034643,태전2동
북구,2016-06-18,2016-07-16,176.8506734034643,관문동
북구,2016-06-18,2016-07-16,176.8506734034643,읍내동
북구,2016-06-18,2016-07-16,176.8506734034643,관음동
북구,2016-06-18,2016-07-16,176.8506734034643,태전1동
북구,2016-06-18,2016-07-16,176.8506734034643,구암동
북구,2016-06-18,2016-07-16,176.8506734034643,노원동
북구,2016-06-18,2016-07-16,176.8506734034643,동천동
북구,2016-06-18,2016-07-16,176.8506734034643,국우동
북구,2016-06-18,2016-07-16,176.8506734034643,대현동
서구,2016-06-18,2016-07-16,202.83318239854,내당1동
서구,2016-06-18,2016-07-16,202.83318239854,내당2·3동
서구,2016-06-18,2016-07-16,202.83318239854,내당4동
서구,2016-06-18,2016-07-16,202.83318239854,비산1동
서구,2016-06-18,2016-07-16,202.83318239854,비산2·3동
서구,2016-06-18,2016-07-16,202.83318239854,비산4동
서구,2016-06-18,2016-07-16,202.83318239854,비산5동
서구,2016-06-18,2016-07-16,202.83318239854,비산6동
서구,2016-06-18,2016-07-16,202.83318239854,비산7동
서구,2016-06-18,2016-07-16,202.83318239854,평리1동
서구,2016-06-18,2016-07-16,202.83318239854,평리2동
서구,2016-06-18,2016-07-16,202.83318239854,평리3동
서구,2016-06-18,2016-07-16,202.83318239854,평리4동
서구,2016-06-18,2016-07-16,202.83318239854,평리5동
서구,2016-06-18,2016-07-16,202.83318239854,평리6동
서구,2016-06-18,2016-07-16,202.83318239854,상중이동
서구,2016-06-18,2016-07-16,202.83318239854,원대동
수성구,2016-06-18,2016-07-16,196.09182942030927,범어1동
수성구,2016-06-18,2016-07-16,196.09182942030927,범어2동
수성구,2016-06-18,2016-07-16,196.09182942030927,범어3동
수성구,2016-06-18,2016-07-16,196.09182942030927,범어4동
수성구,2016-06-18,2016-07-16,196.09182942030927,만촌1동
수성구,2016-06-18,2016-07-16,196.09182942030927,만촌2동
수성구,2016-06-18,2016-07-16,196.09182942030927,만촌3동
수성구,2016-06-18,2016-07-16,196.09182942030927,수성1가동
수성구,2016-06-18,2016-07-16,196.09182942030927,수성2·3가동
수성구,2016-06-18,2016-07-16,196.09182942030927,수성4가동
수성구,2016-06-18,2016-07-16,196.09182942030927,황금1동
수성구,2016-06-18,2016-07-16,196.09182942030927,황금2동
수성구,2016-06-18,2016-07-16,196.09182942030927,중동
수성구,2016-06-18,2016-07-16,196.09182942030927,상동
수성구,2016-06-18,2016-07-16,196.09182942030927,파동
수성구,2016-06-18,2016-07-16,196.09182942030927,두산동
수성구,2016-06-18,2016-07-16,196.09182942030927,지산1동
수성구,2016-06-18,2016-07-16,196.09182942030927,지산2동
수성구,2016-06-18,2016-07-16,196.09182942030927,범물1동
수성구,2016-06-18,2016-07-16,196.09182942030927,범물2동
수성구,2016-06-18,2016-07-16,196.09182942030927,고산1동
수성구,2016-06-18,2016-07-16,196.09182942030927,고산2동
수성구,2016-06-18,2016-07-16,196.09182942030927,고산3동
중구,2016-06-18,2016-07-16,194.01704222955212,삼덕동
중구,2016-06-18,2016-07-16,194.01704222955212,성내1동
중구,2016-06-18,2016-07-16,194.01704222955212,성내2동
중구,2016-06-18,2016-07-16,194.01704222955212,성내3동
중구,2016-06-18,2016-07-16,194.01704222955212,대신동
중구,2016-06-18,2016-07-16,194.01704222955212,남산1동
중구,2016-06-18,2016-07-16,194.01704222955212,남산2동
중구,2016-06-18,2016-07-16,194.01704222955212,남산3동
중구,2016-06-18,2016-07-16,194.01704222955212,남산4동
중구,2016-06-18,2016-07-16,194.01704222955212,대봉1동
중구,2016-06-18,2016-07-16,194.01704222955212,대봉2동
중구,2016-06-18,2016-07-16,194.01704222955212,동인동
군위군,2017-06-29,2017-07-29,78.2374198799652,군위읍
군위군,2017-06-29,2017-07-29,78.2374198799652,소보면
군위군,2017-06-29,2017-07-29,78.2374198799652,효령면
군위군,2017-06-29,2017-07-29,78.2374198799652,부계면
군위군,2017-06-29,2017-07-29,78.2374198799652,우보면
군위군,2017-06-29,2017-07-29,78.2374198799652,의흥면
군위군,2017-06-29,2017-07-29,78.2374198799652,산성면
군위군,2017-06-29,2017-07-29,78.2374198799652,삼국유사면
남구,2017-06-29,2017-07-29,79.36084800533379,이천동
남구,2017-06-29,2017-07-29,79.36084800533379,봉덕1동
남구,2017-06-29,2017-07-29,79.36084800533379,봉덕2동
남구,2017-06-29,2017-07-29,79.36084800533379,봉덕3동
남구,2017-06-29,2017-07-29,79.36084800533379,대명1동
남구,2017-06-29,2017-07-29,79.36084800533379,대명2동
남구,2017-06-29,2017-07-29,79.36084800533379,대명3동
남구,2017-06-29,2017-07-29,79.36084800533379,대명4동
남구,2017-06-29,2017-07-29,79.36084800533379,대명5동
남구,2017-06-29,2017-07-29,79.36084800533379,대명6동
남구,2017-06-29,2017-07-29,79.36084800533379,대명9동
남구,2017-06-29,2017-07-29,79.36084800533379,대명10동
남구,2017-06-29,2017-07-29,79.36084800533379,대명11동
달서구,2017-06-29,2017-07-29,86.53166216043444,두류3동
달서구,2017-06-29,2017-07-29,86.53166216043444,본리동
달서구,2017-06-29,2017-07-29,86.53166216043444,감삼동
달서구,2017-06-29,2017-07-29,86.53166216043444,죽전동
달서구,2017-06-29,2017-07-29,86.53166216043444,장기동
달서구,2017-06-29,2017-07-29,86.53166216043444,이곡1동
달서구,2017-06-29,2017-07-29,86.53166216043444,신당동
달서구,2017-06-29,2017-07-29,86.53166216043444,월성2동
달서구,2017-06-29,2017-07-29,86.53166216043444,상인1동
달서구,2017-06-29,2017-07-29,86.53166216043444,상인2동
달서구,2017-06-29,2017-07-29,86.53166216043444,상인3동
달서구,2017-06-29,2017-07-29,86.53166216043444,도원동
달서구,2017-06-29,2017-07-29,86.53166216043444,송현1동
달서구,2017-06-29,2017-07-29,86.53166216043444,송현2동
달서구,2017-06-29,2017-07-29,86.53166216043444,본동
달서구,2017-06-29,2017-07-29,86.53166216043444,용산1동
달서구,2017-06-29,2017-07-29,86.53166216043444,용산2동
달서구,2017-06-29,2017-07-29,86.53166216043444,이곡2동
달서구,2017-06-29,2017-07-29,86.53166216043444,성당동
달서구,2017-06-29,2017-07-29,86.53166216043444,두류1·2동
달서구,2017-06-29,2017-07-29,86.53166216043444,월성1동
달서구,2017-06-29,2017-07-29,86.53166216043444,진천동
달서구,2017-06-29,2017-07-29,86.53166216043444,유천동
달성군,2017-06-29,2017-07-29,75.660646675435,화원읍
달성군,2017-06-29,2017-07-29,75.660646675435,논공읍
달성군,2017-06-29,2017-07-29,75.660646675435,다사읍
달성군,2017-06-29,2017-07-29,75.660646675435,유가읍
달성군,2017-06-29,2017-07-29,75.660646675435,옥포읍
달성군,2017-06-29,2017-07-29,75.660646675435,현풍읍
달성군,2017-06-29,2017-07-29,75.660646675435,가창면
달성군,2017-06-29,2017-07-29,75.660646675435,하빈면
달성군,2017-06-29,2017-07-29,75.660646675435,구지면
동구,2017-06-29,2017-07-29,75.05275221742666,신암1동
동구,2017-06-29,2017-07-29,75.05275221742666,신암2동
동구,2017-06-29,2017-07-29,75.05275221742666,신암3동
동구,2017-06-29,2017-07-29,75.05275221742666,신암4동
동구,2017-06-29,2017-07-29,75.05275221742666,신암5동
동구,2017-06-29,2017-07-29,75.05275221742666,신천1·2동
동구,2017-06-29,2017-07-29,75.05275221742666,신천3동
동구,2017-06-29,2017-07-29,75.05275221742666,신천4동
동구,2017-06-29,2017-07-29,75.05275221742666,효목1동
동구,2017-06-29,2017-07-29,75.05275221742666,효목2동
동구,2017-06-29,2017-07-29,75.05275221742666,도평동
동구,2017-06-29,2017-07-29,75.05275221742666,불로·봉무동
동구,2017-06-29,2017-07-29,75.05275221742666,지저동
동구,2017-06-29,2017-07-29,75.05275221742666,동촌동
동구,2017-06-29,2017-07-29,75.05275221742666,방촌동
동구,2017-06-29,2017-07-29,75.05275221742666,해안동
동구,2017-06-29,2017-07-29,75.05275221742666,공산동
동구,2017-06-29,2017-07-29,75.05275221742666,안심1동
동구,2017-06-29,2017-07-29,75.05275221742666,안심2동
동구,2017-06-29,2017-07-29,75.05275221742666,안심3동
동구,2017-06-29,2017-07-29,75.05275221742666,안심4동
동구,2017-06-29,2017-07-29,75.05275221742666,혁신동
북구,2017-06-29,2017-07-29,78.30880067338583,고성동
북구,2017-06-29,2017-07-29,78.30880067338583,칠성동
북구,2017-06-29,2017-07-29,78.30880067338583,침산1동
북구,2017-06-29,2017-07-29,78.30880067338583,침산2동
북구,2017-06-29,2017-07-29,78.30880067338583,침산3동
북구,2017-06-29,2017-07-29,78.30880067338583,산격1동
북구,2017-06-29,2017-07-29,78.30880067338583,산격2동
북구,2017-06-29,2017-07-29,78.30880067338583,산격3동
북구,2017-06-29,2017-07-29,78.30880067338583,산격4동
북구,2017-06-29,2017-07-29,78.30880067338583,복현1동
북구,2017-06-29,2017-07-29,78.30880067338583,복현2동
북구,2017-06-29,2017-07-29,78.30880067338583,검단동
북구,2017-06-29,2017-07-29,78.30880067338583,무태조야동
북구,2017-06-29,2017-07-29,78.30880067338583,태전2동
북구,2017-06-29,2017-07-29,78.30880067338583,관문동
북구,2017-06-29,2017-07-29,78.30880067338583,읍내동
북구,2017-06-29,2017-07-29,78.30880067338583,관음동
북구,2017-06-29,2017-07-29,78.30880067338583,태전1동
북구,2017-06-29,2017-07-29,78.30880067338583,구암동
북구,2017-06-29,2017-07-29,78.30880067338583,노원동
북구,2017-06-29,2017-07-29,78.30880067338583,동천동
북구,2017-06-29,2017-07-29,78.30880067338583,국우동
북구,2017-06-29,2017-07-29,78.30880067338583,대현동
서구,2017-06-29,2017-07-29,81.51713426005676,내당1동
서구,2017-06-29,2017-07-29,81.51713426005676,내당2·3동
서구,2017-06-29,2017-07-29,81.51713426005676,내당4동
서구,2017-06-29,2017-07-29,81.51713426005676,비산1동
서구,2017-06-29,2017-07-29,81.51713426005676,비산2·3동
서구,2017-06-29,2017-07-29,81.51713426005676,비산4동
서구,2017-06-29,2017-07-29,81.51713426005676,비산5동
서구,2017-06-29,2017-07-29,81.51713426005676,비산6동
서구,2017-06-29,2017-07-29,81.51713426005676,비산7동
서구,2017-06-29,2017-07-29,81.51713426005676,평리1동
서구,2017-06-29,2017-07-29,81.51713426005676,평리2동
서구,2017-06-29,2017-07-29,81.51713426005676,평리3동
서구,2017-06-29,2017-07-29,81.51713426005676,평리4동
서구,2017-06-29,2017-07-29,81.51713426005676,평리5동
서구,2017-06-29,2017-07-29,81.51713426005676,평리6동
서구,2017-06-29,2017-07-29,81.51713426005676,상중이동
서구,2017-06-29,2017-07-29,81.51713426005676,원대동
수성구,2017-06-29,2017-07-29,75.97177862517609,범어1동
수성구,2017-06-29,2017-07-29,75.97177862517609,범어2동
수성구,2017-06-29,2017-07-29,75.97177862517609,범어3동
수성구,2017-06-29,2017-07-29,75.97177862517609,범어4동
수성구,2017-06-29,2017-07-29,75.97177862517609,만촌1동
수성구,2017-06-29,2017-07-29,75.97177862517609,만촌2동
수성구,2017-06-29,2017-07-29,75.97177862517609,만촌3동
수성구,2017-06-29,2017-07-29,75.97177862517609,수성1가동
수성구,2017-06-29,2017-07-29,75.97177862517609,수성2·3가동
수성구,2017-06-29,2017-07-29,75.97177862517609,수성4가동
수성구,2017-06-29,2017-07-29,75.97177862517609,황금1동
수성구,2017-06-29,2017-07-29,75.97177862517609,황금2동
수성구,2017-06-29,2017-07-29,75.97177862517609,중동
수성구,2017-06-29,2017-07-29,75.97177862517609,상동
수성구,2017-06-29,2017-07-29,75.97177862517609,파동
수성구,2017-06-29,2017-07-29,75.97177862517609,두산동
수성구,2017-06-29,2017-07-29,75.97177862517609,지산1동
수성구,2017-06-29,2017-07-29,75.97177862517609,지산2동
수성구,2017-06-29,2017-07-29,75.97177862517609,범물1동
수성구,2017-06-29,2017-07-29,75.97177862517609,범물2동
수성구,2017-06-29,2017-07-29,75.97177862517609,고산1동
수성구,2017-06-29,2017-07-29,75.97177862517609,고산2동
수성구,2017-06-29,2017-07-29,75.97177862517609,고산3동
중구,2017-06-29,2017-07-29,76.75294529258713,삼덕동
중구,2017-06-29,2017-07-29,76.75294529258713,성내1동
중구,2017-06-29,2017-07-29,76.75294529258713,성내2동
중구,2017-06-29,2017-07-29,76.75294529258713,성내3동
중구,2017-06-29,2017-07-29,76.75294529258713,대신동
중구,2017-06-29,2017-07-29,76.75294529258713,남산1동
중구,2017-06-29,2017-07-29,76.75294529258713,남산2동
중구,2017-06-29,2017-07-29,76.75294529258713,남산3동
중구,2017-06-29,2017-07-29,76.75294529258713,남산4동
중구,2017-06-29,2017-07-29,76.75294529258713,대봉1동
중구,2017-06-29,2017-07-29,76.75294529258713,대봉2동
중구,2017-06-29,2017-07-29,76.75294529258713,동인동
군위군,2018-06-26,2018-07-09,249.4981578577373,군위읍
군위군,2018-06-26,2018-07-09,249.4981578577373,소보면
군위군,2018-06-26,2018-07-09,249.4981578577373,효령면
군위군,2018-06-26,2018-07-09,249.4981578577373,부계면
군위군,2018-06-26,2018-07-09,249.4981578577373,우보면
군위군,2018-06-26,2018-07-09,249.4981578577373,의흥면
군위군,2018-06-26,2018-07-09,249.4981578577373,산성면
군위군,2018-06-26,2018-07-09,249.4981578577373,삼국유사면
남구,2018-06-26,2018-07-09,254.77852920179708,이천동
남구,2018-06-26,2018-07-09,254.77852920179708,봉덕1동
남구,2018-06-26,2018-07-09,254.77852920179708,봉덕2동
남구,2018-06-26,2018-07-09,254.77852920179708,봉덕3동
남구,2018-06-26,2018-07-09,254.77852920179708,대명1동
남구,2018-06-26,2018-07-09,254.77852920179708,대명2동
남구,2018-06-26,2018-07-09,254.77852920179708,대명3동
남구,2018-06-26,2018-07-09,254.77852920179708,대명4동
남구,2018-06-26,2018-07-09,254.77852920179708,대명5동
남구,2018-06-26,2018-07-09,254.77852920179708,대명6동
남구,2018-06-26,2018-07-09,254.77852920179708,대명9동
남구,2018-06-26,2018-07-09,254.77852920179708,대명10동
남구,2018-06-26,2018-07-09,254.77852920179708,대명11동
달서구,2018-06-26,2018-07-09,254.685515835406,두류3동
달서구,2018-06-26,2018-07-09,254.685515835406,본리동
달서구,2018-06-26,2018-07-09,254.685515835406,감삼동
달서구,2018-06-26,2018-07-09,254.685515835406,죽전동
달서구,2018-06-26,2018-07-09,254.685515835406,장기동
달서구,2018-06-26,2018-07-09,254.685515835406,이곡1동
달서구,2018-06-26,2018-07-09,254.685515835406,신당동
달서구,2018-06-26,2018-07-09,254.685515835406,월성2동
달서구,2018-06-26,2018-07-09,254.685515835406,상인1동
달서구,2018-06-26,2018-07-09,254.685515835406,상인2동
달서구,2018-06-26,2018-07-09,254.685515835406,상인3동
달서구,2018-06-26,2018-07-09,254.685515835406,도원동
달서구,2018-06-26,2018-07-09,254.685515835406,송현1동
달서구,2018-06-26,2018-07-09,254.685515835406,송현2동
달서구,2018-06-26,2018-07-09,254.685515835406,본동
달서구,2018-06-26,2018-07-09,254.685515835406,용산1동
달서구,2018-06-26,2018-07-09,254.685515835406,용산2동
달서구,2018-06-26,2018-07-09,254.685515835406,이곡2동
달서구,2018-06-26,2018-07-09,254.685515835406,성당동
달서구,2018-06-26,2018-07-09,254.685515835406,두류1·2동
달서구,2018-06-26,2018-07-09,254.685515835406,월성1동
달서구,2018-06-26,2018-07-09,254.685515835406,진천동
달서구,2018-06-26,2018-07-09,254.685515835406,유천동
달성군,2018-06-26,2018-07-09,244.1663094643305,화원읍
달성군,2018-06-26,2018-07-09,244.1663094643305,논공읍
달성군,2018-06-26,2018-07-09,244.1663094643305,다사읍
달성군,2018-06-26,2018-07-09,244.1663094643305,유가읍
달성군,2018-06-26,2018-07-09,244.1663094643305,옥포읍
달성군,2018-06-26,2018-07-09,244.1663094643305,현풍읍
달성군,2018-06-26,2018-07-09,244.1663094643305,가창면
달성군,2018-06-26,2018-07-09,244.1663094643305,하빈면
달성군,2018-06-26,2018-07-09,244.1663094643305,구지면
동구,2018-06-26,2018-07-09,267.9112097762624,신암1동
동구,2018-06-26,2018-07-09,267.9112097762624,신암2동
동구,2018-06-26,2018-07-09,267.9112097762624,신암3동
동구,2018-06-26,2018-07-09,267.9112097762624,신암4동
동구,2018-06-26,2018-07-09,267.9112097762624,신암5동
동구,2018-06-26,2018-07-09,267.9112097762624,신천1·2동
동구,2018-06-26,2018-07-09,267.9112097762624,신천3동
동구,2018-06-26,2018-07-09,267.9112097762624,신천4동
동구,2018-06-26,2018-07-09,267.9112097762624,효목1동
동구,2018-06-26,2018-07-09,267.9112097762624,효목2동
동구,2018-06-26,2018-07-09,267.9112097762624,도평동
동구,2018-06-26,2018-07-09,267.9112097762624,불로·봉무동
동구,2018-06-26,2018-07-09,267.9112097762624,지저동
동구,2018-06-26,2018-07-09,267.9112097762624,동촌동
동구,2018-06-26,2018-07-09,267.9112097762624,방촌동
동구,2018-06-26,2018-07-09,267.9112097762624,해안동
동구,2018-06-26,2018-07-09,267.9112097762624,공산동
동구,2018-06-26,2018-07-09,267.9112097762624,안심1동
동구,2018-06-26,2018-07-09,267.9112097762624,안심2동
동구,2018-06-26,2018-07-09,267.9112097762624,안심3동
동구,2018-06-26,2018-07-09,267.9112097762624,안심4동
동구,2018-06-26,2018-07-09,267.9112097762624,혁신동
북구,2018-06-26,2018-07-09,232.3655001342678,고성동
북구,2018-06-26,2018-07-09,232.3655001342678,칠성동
북구,2018-06-26,2018-07-09,232.3655001342678,침산1동
북구,2018-06-26,2018-07-09,232.3655001342678,침산2동
북구,2018-06-26,2018-07-09,232.3655001342678,침산3동
북구,2018-06-26,2018-07-09,232.3655001342678,산격1동
북구,2018-06-26,2018-07-09,232.3655001342678,산격2동
북구,2018-06-26,2018-07-09,232.3655001342678,산격3동
북구,2018-06-26,2018-07-09,232.3655001342678,산격4동
북구,2018-06-26,2018-07-09,232.3655001342678,복현1동
북구,2018-06-26,2018-07-09,232.3655001342678,복현2동
북구,2018-06-26,2018-07-09,232.3655001342678,검단동
북구,2018-06-26,2018-07-09,232.3655001342678,무태조야동
북구,2018-06-26,2018-07-09,232.3655001342678,태전2동
북구,2018-06-26,2018-07-09,232.3655001342678,관문동
북구,2018-06-26,2018-07-09,232.3655001342678,읍내동
북구,2018-06-26,2018-07-09,232.3655001342678,관음동
북구,2018-06-26,2018-07-09,232.3655001342678,태전1동
북구,2018-06-26,2018-07-09,232.3655001342678,구암동
북구,2018-06-26,2018-07-09,232.3655001342678,노원동
북구,2018-06-26,2018-07-09,232.3655001342678,동천동
북구,2018-06-26,2018-07-09,232.3655001342678,국우동
북구,2018-06-26,2018-07-09,232.3655001342678,대현동
서구,2018-06-26,2018-07-09,247.8698059743584,내당1동
서구,2018-06-26,2018-07-09,247.8698059743584,내당2·3동
서구,2018-06-26,2018-07-09,247.8698059743584,내당4동
서구,2018-06-26,2018-07-09,247.8698059743584,비산1동
서구,2018-06-26,2018-07-09,247.8698059743584,비산2·3동
서구,2018-06-26,2018-07-09,247.8698059743584,비산4동
서구,2018-06-26,2018-07-09,247.8698059743584,비산5동
서구,2018-06-26,2018-07-09,247.8698059743584,비산6동
서구,2018-06-26,2018-07-09,247.8698059743584,비산7동
서구,2018-06-26,2018-07-09,247.8698059743584,평리1동
서구,2018-06-26,2018-07-09,247.8698059743584,평리2동
서구,2018-06-26,2018-07-09,247.8698059743584,평리3동
서구,2018-06-26,2018-07-09,247.8698059743584,평리4동
서구,2018-06-26,2018-07-09,247.8698059743584,평리5동
서구,2018-06-26,2018-07-09,247.8698059743584,평리6동
서구,2018-06-26,2018-07-09,247.8698059743584,상중이동
서구,2018-06-26,2018-07-09,247.8698059743584,원대동
수성구,2018-06-26,2018-07-09,263.4155124607604,범어1동
수성구,2018-06-26,2018-07-09,263.4155124607604,범어2동
수성구,2018-06-26,2018-07-09,263.4155124607604,범어3동
수성구,2018-06-26,2018-07-09,263.4155124607604,범어4동
수성구,2018-06-26,2018-07-09,263.4155124607604,만촌1동
수성구,2018-06-26,2018-07-09,263.4155124607604,만촌2동
수성구,2018-06-26,2018-07-09,263.4155124607604,만촌3동
수성구,2018-06-26,2018-07-09,263.4155124607604,수성1가동
수성구,2018-06-26,2018-07-09,263.4155124607604,수성2·3가동
수성구,2018-06-26,2018-07-09,263.4155124607604,수성4가동
수성구,2018-06-26,2018-07-09,263.4155124607604,황금1동
수성구,2018-06-26,2018-07-09,263.4155124607604,황금2동
수성구,2018-06-26,2018-07-09,263.4155124607604,중동
수성구,2018-06-26,2018-07-09,263.4155124607604,상동
수성구,2018-06-26,2018-07-09,263.4155124607604,파동
수성구,2018-06-26,2018-07-09,263.4155124607604,두산동
수성구,2018-06-26,2018-07-09,263.4155124607604,지산1동
수성구,2018-06-26,2018-07-09,263.4155124607604,지산2동
수성구,2018-06-26,2018-07-09,263.4155124607604,범물1동
수성구,2018-06-26,2018-07-09,263.4155124607604,범물2동
수성구,2018-06-26,2018-07-09,263.4155124607604,고산1동
수성구,2018-06-26,2018-07-09,263.4155124607604,고산2동
수성구,2018-06-26,2018-07-09,263.4155124607604,고산3동
중구,2018-06-26,2018-07-09,257.92500377320255,삼덕동
중구,2018-06-26,2018-07-09,257.92500377320255,성내1동
중구,2018-06-26,2018-07-09,257.92500377320255,성내2동
중구,2018-06-26,2018-07-09,257.92500377320255,성내3동
중구,2018-06-26,2018-07-09,257.92500377320255,대신동
중구,2018-06-26,2018-07-09,257.92500377320255,남산1동
중구,2018-06-26,2018-07-09,257.92500377320255,남산2동
중구,2018-06-26,2018-07-09,257.92500377320255,남산3동
중구,2018-06-26,2018-07-09,257.92500377320255,남산4동
중구,2018-06-26,2018-07-09,257.92500377320255,대봉1동
중구,2018-06-26,2018-07-09,257.92500377320255,대봉2동
중구,2018-06-26,2018-07-09,257.92500377320255,동인동
군위군,2019-06-26,2019-07-28,248.4185814742244,군위읍
군위군,2019-06-26,2019-07-28,248.4185814742244,소보면
군위군,2019-06-26,2019-07-28,248.4185814742244,효령면
군위군,2019-06-26,2019-07-28,248.4185814742244,부계면
군위군,2019-06-26,2019-07-28,248.4185814742244,우보면
군위군,2019-06-26,2019-07-28,248.4185814742244,의흥면
군위군,2019-06-26,2019-07-28,248.4185814742244,산성면
군위군,2019-06-26,2019-07-28,248.4185814742244,삼국유사면
남구,2019-06-26,2019-07-28,247.5810673816458,이천동
남구,2019-06-26,2019-07-28,247.5810673816458,봉덕1동
남구,2019-06-26,2019-07-28,247.5810673816458,봉덕2동
