일시,구군,추정_일강수량(mm)
2021-09-01,서구,29.695661284688686
2021-09-01,수성구,35.08425652685978
2021-09-01,중구,34.66008505177712
2021-09-02,군위군,1.0525330720494228
2021-09-02,남구,1.1998616755593596
2021-09-02,달서구,1.4125733003346193
2021-09-02,달성군,0.9489700631959033
2021-09-02,동구,1.4096162873189957
2021-09-02,북구,0.5700081293553384
2021-09-02,서구,1.0790542654212671
2021-09-02,수성구,1.3208265903017467
2021-09-02,중구,1.1989945980157903
2021-09-03,군위군,3.3519110193092216
2021-09-03,남구,3.5283596235818515
2021-09-03,달서구,2.65866549470281
2021-09-03,달성군,3.782815329380892
2021-09-03,동구,5.098849449887469
2021-09-03,북구,1.7613876325273807
2021-09-03,서구,2.6801533240989244
2021-09-03,수성구,4.62651148822612
2021-09-03,중구,4.075130147618101
2021-09-04,군위군,0.0
2021-09-04,남구,0.0
2021-09-04,달서구,0.0
2021-09-04,달성군,0.0
2021-09-04,동구,0.0
2021-09-04,북구,0.0
2021-09-04,서구,0.0
2021-09-04,수성구,0.0
2021-09-04,중구,0.0
2021-09-05,군위군,0.5
2021-09-05,남구,0.5
2021-09-05,달서구,0.5
2021-09-05,달성군,0.5
2021-09-05,동구,0.5
2021-09-05,북구,0.5
2021-09-05,서구,0.5
2021-09-05,수성구,0.5
2021-09-05,중구,0.5
2021-09-06,군위군,6.330353435132452
2021-09-06,남구,6.30435540425698
2021-09-06,달서구,6.87211151988742
2021-09-06,달성군,6.777428192923081
2021-09-06,동구,6.018056605927415
2021-09-06,북구,6.0076095771367655
2021-09-06,서구,6.402944800906224
2021-09-06,수성구,6.070140400531313
2021-09-06,중구,6.087609085645613
2021-09-07,군위군,0.04867992588529889
2021-09-07,남구,0.010921471855026973
2021-09-07,달서구,0.009592834848199502
2021-09-07,달성군,0.21686305041280926
2021-09-07,동구,0.001119547568748523
2021-09-07,북구,0.0003218343474095618
2021-09-07,서구,0.005597743471732813
2021-09-07,수성구,0.004125102201005694
2021-09-07,중구,0.003229154807059845
2021-09-08,군위군,0.0
2021-09-08,남구,0.0
2021-09-08,달서구,0.0
2021-09-08,달성군,0.0
2021-09-08,동구,0.0
2021-09-08,북구,0.0
2021-09-08,서구,0.0
2021-09-08,수성구,0.0
2021-09-08,중구,0.0
2021-09-09,군위군,0.0
2021-09-09,남구,0.0
2021-09-09,달서구,0.0
2021-09-09,달성군,0.0
2021-09-09,동구,0.0
2021-09-09,북구,0.0
2021-09-09,서구,0.0
2021-09-09,수성구,0.0
2021-09-09,중구,0.0
2021-09-10,군위군,0.0
2021-09-10,남구,0.0
2021-09-10,달서구,0.0
2021-09-10,달성군,0.0
2021-09-10,동구,0.0
2021-09-10,북구,0.0
2021-09-10,서구,0.0
2021-09-10,수성구,0.0
2021-09-10,중구,0.0
2021-09-11,군위군,0.0
2021-09-11,남구,0.0
2021-09-11,달서구,0.0
2021-09-11,달성군,0.0
2021-09-11,동구,0.0
2021-09-11,북구,0.0
2021-09-11,서구,0.0
2021-09-11,수성구,0.0
2021-09-11,중구,0.0
2021-09-12,군위군,0.0
2021-09-12,남구,0.0
2021-09-12,달서구,0.0
2021-09-12,달성군,0.0
2021-09-12,동구,0.0
2021-09-12,북구,0.0
2021-09-12,서구,0.0
2021-09-12,수성구,0.0
2021-09-12,중구,0.0
2021-09-13,군위군,0.0
2021-09-13,남구,0.0
2021-09-13,달서구,0.0
2021-09-13,달성군,0.0
2021-09-13,동구,0.0
2021-09-13,북구,0.0
2021-09-13,서구,0.0
2021-09-13,수성구,0.0
2021-09-13,중구,0.0
2021-09-14,군위군,0.0
2021-09-14,남구,0.0
2021-09-14,달서구,0.0
2021-09-14,달성군,0.0
2021-09-14,동구,0.0
2021-09-14,북구,0.0
2021-09-14,서구,0.0
2021-09-14,수성구,0.0
2021-09-14,중구,0.0
2021-09-15,군위군,0.0
2021-09-15,남구,0.0
2021-09-15,달서구,0.0
2021-09-15,달성군,0.0
2021-09-15,동구,0.0
2021-09-15,북구,0.0
2021-09-15,서구,0.0
2021-09-15,수성구,0.0
2021-09-15,중구,0.0
2021-09-16,군위군,0.0
2021-09-16,남구,0.0
2021-09-16,달서구,0.0
2021-09-16,달성군,0.0
2021-09-16,동구,0.0
2021-09-16,북구,0.0
2021-09-16,서구,0.0
2021-09-16,수성구,0.0
2021-09-16,중구,0.0
2021-09-17,군위군,6.53659126185205
2021-09-17,남구,6.158975950250624
2021-09-17,달서구,5.703677869379746
2021-09-17,달성군,6.449866673624642
2021-09-17,동구,5.32089310707223
2021-09-17,북구,8.257488998435061
2021-09-17,서구,6.652391497591745
2021-09-17,수성구,5.6456767254055205
2021-09-17,중구,6.084406830539302
2021-09-18,군위군,0.0
2021-09-18,남구,0.0
2021-09-18,달서구,0.0
2021-09-18,달성군,0.0
2021-09-18,동구,0.0
2021-09-18,북구,0.0
2021-09-18,서구,0.0
2021-09-18,수성구,0.0
2021-09-18,중구,0.0
2021-09-19,군위군,0.0
2021-09-19,남구,0.0
2021-09-19,달서구,0.0
2021-09-19,달성군,0.0
2021-09-19,동구,0.0
2021-09-19,북구,0.0
2021-09-19,서구,0.0
2021-09-19,수성구,0.0
2021-09-19,중구,0.0
2021-09-20,군위군,0.0
2021-09-20,남구,0.0
2021-09-20,달서구,0.0
2021-09-20,달성군,0.0
2021-09-20,동구,0.0
2021-09-20,북구,0.0
2021-09-20,서구,0.0
2021-09-20,수성구,0.0
2021-09-20,중구,0.0
2021-09-21,군위군,16.464183223594468
2021-09-21,남구,16.314960678242585
2021-09-21,달서구,18.115427235648216
2021-09-21,달성군,16.021892690792512
2021-09-21,동구,14.020930189235877
2021-09-21,북구,18.181892386306355
2021-09-21,서구,17.51309555146186
2021-09-21,수성구,14.668192109328729
2021-09-21,중구,15.381718496814978
2021-09-22,군위군,0.0
2021-09-22,남구,0.0
2021-09-22,달서구,0.0
2021-09-22,달성군,0.0
2021-09-22,동구,0.0
2021-09-22,북구,0.0
2021-09-22,서구,0.0
2021-09-22,수성구,0.0
2021-09-22,중구,0.0
2021-09-23,군위군,0.0
2021-09-23,남구,0.0
2021-09-23,달서구,0.0
2021-09-23,달성군,0.0
2021-09-23,동구,0.0
2021-09-23,북구,0.0
2021-09-23,서구,0.0
2021-09-23,수성구,0.0
2021-09-23,중구,0.0
2021-09-24,군위군,0.0
2021-09-24,남구,0.0
2021-09-24,달서구,0.0
2021-09-24,달성군,0.0
2021-09-24,동구,0.0
2021-09-24,북구,0.0
2021-09-24,서구,0.0
2021-09-24,수성구,0.0
2021-09-24,중구,0.0
2021-09-25,군위군,1.2374634306631762
2021-09-25,남구,1.3259793541614566
2021-09-25,달서구,1.044758570359891
2021-09-25,달성군,0.6775598027128416
2021-09-25,동구,1.4887326018987959
2021-09-25,북구,1.4955515427367982
2021-09-25,서구,1.2873321126034225
2021-09-25,수성구,1.4566795953323315
2021-09-25,중구,1.4497371475630738
2021-09-26,군위군,0.0
2021-09-26,남구,0.0
2021-09-26,달서구,0.0
2021-09-26,달성군,0.0
2021-09-26,동구,0.0
2021-09-26,북구,0.0
2021-09-26,서구,0.0
2021-09-26,수성구,0.0
2021-09-26,중구,0.0
2021-09-27,군위군,0.0
2021-09-27,남구,0.0
2021-09-27,달서구,0.0
2021-09-27,달성군,0.0
2021-09-27,동구,0.0
2021-09-27,북구,0.0
2021-09-27,서구,0.0
2021-09-27,수성구,0.0
2021-09-27,중구,0.0
2021-09-28,군위군,0.0
2021-09-28,남구,0.0
2021-09-28,달서구,0.0
2021-09-28,달성군,0.0
2021-09-28,동구,0.0
2021-09-28,북구,0.0
2021-09-28,서구,0.0
2021-09-28,수성구,0.0
2021-09-28,중구,0.0
2021-09-29,군위군,15.311408129095755
2021-09-29,남구,14.405163896832859
2021-09-29,달서구,16.282756252475913
2021-09-29,달성군,18.517364831472264
2021-09-29,동구,12.00036837940784
2021-09-29,북구,15.723976806627036
2021-09-29,서구,15.425773040550611
2021-09-29,수성구,12.669357652901729
2021-09-29,중구,13.302257201578191
2021-09-30,군위군,6.879650062154949
2021-09-30,남구,6.669803566022204
2021-09-30,달서구,6.17055660941807
2021-09-30,달성군,7.096041941168176
2021-09-30,동구,6.583594504854795
2021-09-30,북구,7.4268307507710976
2021-09-30,서구,6.730668821069086
2021-09-30,수성구,6.652353413834607
2021-09-30,중구,6.763659168775525
2021-10-01,군위군,0.0
2021-10-01,남구,0.0
2021-10-01,달서구,0.0
2021-10-01,달성군,0.0
2021-10-01,동구,0.0
2021-10-01,북구,0.0
2021-10-01,서구,0.0
2021-10-01,수성구,0.0
2021-10-01,중구,0.0
2021-10-02,군위군,0.0
2021-10-02,남구,0.0
2021-10-02,달서구,0.0
2021-10-02,달성군,0.0
2021-10-02,동구,0.0
2021-10-02,북구,0.0
2021-10-02,서구,0.0
2021-10-02,수성구,0.0
2021-10-02,중구,0.0
2021-10-03,군위군,0.0
2021-10-03,남구,0.0
2021-10-03,달서구,0.0
2021-10-03,달성군,0.0
2021-10-03,동구,0.0
2021-10-03,북구,0.0
2021-10-03,서구,0.0
2021-10-03,수성구,0.0
2021-10-03,중구,0.0
2021-10-04,군위군,0.0
2021-10-04,남구,0.0
2021-10-04,달서구,0.0
2021-10-04,달성군,0.0
2021-10-04,동구,0.0
2021-10-04,북구,0.0
2021-10-04,서구,0.0
2021-10-04,수성구,0.0
2021-10-04,중구,0.0
2021-10-05,군위군,0.0
2021-10-05,남구,0.0
2021-10-05,달서구,0.0
2021-10-05,달성군,0.0
2021-10-05,동구,0.0
2021-10-05,북구,0.0
2021-10-05,서구,0.0
2021-10-05,수성구,0.0
2021-10-05,중구,0.0
2021-10-06,군위군,0.0
2021-10-06,남구,0.0
2021-10-06,달서구,0.0
2021-10-06,달성군,0.0
2021-10-06,동구,0.0
2021-10-06,북구,0.0
2021-10-06,서구,0.0
2021-10-06,수성구,0.0
2021-10-06,중구,0.0
2021-10-07,군위군,0.0
2021-10-07,남구,0.0
2021-10-07,달서구,0.0
2021-10-07,달성군,0.0
2021-10-07,동구,0.0
2021-10-07,북구,0.0
2021-10-07,서구,0.0
2021-10-07,수성구,0.0
2021-10-07,중구,0.0
2021-10-08,군위군,0.3501070761799792
2021-10-08,남구,0.2782953807305866
2021-10-08,달서구,0.068241029968982
2021-10-08,달성군,0.11730383597847832
2021-10-08,동구,0.08814461754350766
2021-10-08,북구,0.9293482019498427
2021-10-08,서구,0.4097502476352671
2021-10-08,수성구,0.17092320529624191
2021-10-08,중구,0.29454709237009
2021-10-09,군위군,0.0
2021-10-09,남구,0.0
2021-10-09,달서구,0.0
2021-10-09,달성군,0.0
2021-10-09,동구,0.0
2021-10-09,북구,0.0
2021-10-09,서구,0.0
2021-10-09,수성구,0.0
2021-10-09,중구,0.0
2021-10-10,군위군,0.14603977765589665
2021-10-10,남구,0.03276441556508092
2021-10-10,달서구,0.02877850454459851
2021-10-10,달성군,0.6505891512384278
2021-10-10,동구,0.003358642706245569
2021-10-10,북구,0.0009655030422286853
2021-10-10,서구,0.01679323041519844
2021-10-10,수성구,0.012375306603017083
2021-10-10,중구,0.009687464421179535
2021-10-11,군위군,24.562376043008875
2021-10-11,남구,25.086019823239884
2021-10-11,달서구,25.722968917733308
2021-10-11,달성군,21.510854967536176
2021-10-11,동구,24.23408380433863
2021-10-11,북구,26.332152972199943
2021-10-11,서구,25.71831035146596
2021-10-11,수성구,24.485086770283118
2021-10-11,중구,24.84700280607526
2021-10-12,군위군,13.317776860872296
2021-10-12,남구,13.923170924700631
2021-10-12,달서구,15.884969371769502
2021-10-12,달성군,12.831091236994984
2021-10-12,동구,13.810225852566038
2021-10-12,북구,11.691469591450984
2021-10-12,서구,13.910215718044862
2021-10-12,수성구,13.694416659474605
2021-10-12,중구,13.44067597069703
2021-10-13,군위군,1.1263736122046908
2021-10-13,남구,1.1282262185102663
2021-10-13,달서구,1.0245276801362915
2021-10-13,달성군,0.8417888675764299
2021-10-13,동구,1.0429527612030054
2021-10-13,북구,1.464352266627512
2021-10-13,서구,1.1992773803459005
2021-10-13,수성구,1.0813365004471152
2021-10-13,중구,1.1440443913779852
2021-10-14,군위군,0.0
2021-10-14,남구,0.0
2021-10-14,달서구,0.0
2021-10-14,달성군,0.0
2021-10-14,동구,0.0
2021-10-14,북구,0.0
2021-10-14,서구,0.0
2021-10-14,수성구,0.0
2021-10-14,중구,0.0
2021-10-15,군위군,7.345445595005026
2021-10-15,남구,8.014606707976768
2021-10-15,달서구,7.058486321812508
2021-10-15,달성군,5.3053845415908025
2021-10-15,동구,9.627248092696744
2021-10-15,북구,6.721556052638569
2021-10-15,서구,7.306660039312297
2021-10-15,수성구,9.154221660060161
2021-10-15,중구,8.67719552650431
2021-10-16,군위군,11.391296976243643
2021-10-16,남구,11.806025956553993
2021-10-16,달서구,11.071376691550585
2021-10-16,달성군,9.32343833891086
2021-10-16,동구,12.418766854218388
2021-10-16,북구,12.021015024193243
2021-10-16,서구,11.640327983577436
2021-10-16,수성구,12.272201876745857
2021-10-16,중구,12.192250432083
2021-10-17,군위군,0.0
2021-10-17,남구,0.0
2021-10-17,달서구,0.0
2021-10-17,달성군,0.0
2021-10-17,동구,0.0
2021-10-17,북구,0.0
2021-10-17,서구,0.0
2021-10-17,수성구,0.0
2021-10-17,중구,0.0
2021-10-18,군위군,0.0
2021-10-18,남구,0.0
2021-10-18,달서구,0.0
2021-10-18,달성군,0.0
2021-10-18,동구,0.0
2021-10-18,북구,0.0
2021-10-18,서구,0.0
2021-10-18,수성구,0.0
2021-10-18,중구,0.0
2021-10-19,군위군,0.0
2021-10-19,남구,0.0
2021-10-19,달서구,0.0
2021-10-19,달성군,0.0
2021-10-19,동구,0.0
2021-10-19,북구,0.0
2021-10-19,서구,0.0
2021-10-19,수성구,0.0
2021-10-19,중구,0.0
2021-10-20,군위군,0.0
2021-10-20,남구,0.0
2021-10-20,달서구,0.0
2021-10-20,달성군,0.0
2021-10-20,동구,0.0
2021-10-20,북구,0.0
2021-10-20,서구,0.0
2021-10-20,수성구,0.0
2021-10-20,중구,0.0
2021-10-21,군위군,0.0
2021-10-21,남구,0.0
2021-10-21,달서구,0.0
2021-10-21,달성군,0.0
2021-10-21,동구,0.0
2021-10-21,북구,0.0
2021-10-21,서구,0.0
2021-10-21,수성구,0.0
2021-10-21,중구,0.0
2021-10-22,군위군,0.0
2021-10-22,남구,0.0
2021-10-22,달서구,0.0
2021-10-22,달성군,0.0
2021-10-22,동구,0.0
2021-10-22,북구,0.0
2021-10-22,서구,0.0
2021-10-22,수성구,0.0
2021-10-22,중구,0.0
2021-10-23,군위군,0.0
2021-10-23,남구,0.0
2021-10-23,달서구,0.0
2021-10-23,달성군,0.0
2021-10-23,동구,0.0
2021-10-23,북구,0.0
2021-10-23,서구,0.0
2021-10-23,수성구,0.0
2021-10-23,중구,0.0
2021-10-24,군위군,0.0
2021-10-24,남구,0.0
2021-10-24,달서구,0.0
2021-10-24,달성군,0.0
2021-10-24,동구,0.0
2021-10-24,북구,0.0
2021-10-24,서구,0.0
2021-10-24,수성구,0.0
2021-10-24,중구,0.0
2021-10-25,군위군,0.0
2021-10-25,남구,0.0
2021-10-25,달서구,0.0
2021-10-25,달성군,0.0
2021-10-25,동구,0.0
2021-10-25,북구,0.0
2021-10-25,서구,0.0
2021-10-25,수성구,0.0
2021-10-25,중구,0.0
2021-10-26,군위군,0.0
2021-10-26,남구,0.0
2021-10-26,달서구,0.0
2021-10-26,달성군,0.0
2021-10-26,동구,0.0
2021-10-26,북구,0.0
2021-10-26,서구,0.0
2021-10-26,수성구,0.0
2021-10-26,중구,0.0
2021-10-27,군위군,0.0
2021-10-27,남구,0.0
2021-10-27,달서구,0.0
2021-10-27,달성군,0.0
2021-10-27,동구,0.0
2021-10-27,북구,0.0
2021-10-27,서구,0.0
2021-10-27,수성구,0.0
2021-10-27,중구,0.0
2021-10-28,군위군,0.0
2021-10-28,남구,0.0
2021-10-28,달서구,0.0
2021-10-28,달성군,0.0
2021-10-28,동구,0.0
2021-10-28,북구,0.0
2021-10-28,서구,0.0
2021-10-28,수성구,0.0
2021-10-28,중구,0.0
2021-10-29,군위군,0.0
2021-10-29,남구,0.0
2021-10-29,달서구,0.0
2021-10-29,달성군,0.0
2021-10-29,동구,0.0
2021-10-29,북구,0.0
2021-10-29,서구,0.0
2021-10-29,수성구,0.0
2021-10-29,중구,0.0
2021-10-30,군위군,0.0
2021-10-30,남구,0.0
2021-10-30,달서구,0.0
2021-10-30,달성군,0.0
2021-10-30,동구,0.0
2021-10-30,북구,0.0
2021-10-30,서구,0.0
2021-10-30,수성구,0.0
2021-10-30,중구,0.0
2021-10-31,군위군,0.0
2021-10-31,남구,0.0
2021-10-31,달서구,0.0
2021-10-31,달성군,0.0
2021-10-31,동구,0.0
2021-10-31,북구,0.0
2021-10-31,서구,0.0
2021-10-31,수성구,0.0
2021-10-31,중구,0.0
2021-11-01,군위군,0.0
2021-11-01,남구,0.0
2021-11-01,달서구,0.0
2021-11-01,달성군,0.0
2021-11-01,동구,0.0
2021-11-01,북구,0.0
2021-11-01,서구,0.0
2021-11-01,수성구,0.0
2021-11-01,중구,0.0
2021-11-02,군위군,0.0
2021-11-02,남구,0.0
2021-11-02,달서구,0.0
2021-11-02,달성군,0.0
2021-11-02,동구,0.0
2021-11-02,북구,0.0
2021-11-02,서구,0.0
2021-11-02,수성구,0.0
2021-11-02,중구,0.0
2021-11-03,군위군,0.0
2021-11-03,남구,0.0
2021-11-03,달서구,0.0
2021-11-03,달성군,0.0
2021-11-03,동구,0.0
2021-11-03,북구,0.0
2021-11-03,서구,0.0
2021-11-03,수성구,0.0
2021-11-03,중구,0.0
2021-11-04,군위군,0.0
2021-11-04,남구,0.0
2021-11-04,달서구,0.0
2021-11-04,달성군,0.0
2021-11-04,동구,0.0
2021-11-04,북구,0.0
2021-11-04,서구,0.0
2021-11-04,수성구,0.0
2021-11-04,중구,0.0
2021-11-05,군위군,0.0
2021-11-05,남구,0.0
2021-11-05,달서구,0.0
2021-11-05,달성군,0.0
2021-11-05,동구,0.0
2021-11-05,북구,0.0
2021-11-05,서구,0.0
2021-11-05,수성구,0.0
2021-11-05,중구,0.0
2021-11-06,군위군,0.0
2021-11-06,남구,0.0
2021-11-06,달서구,0.0
2021-11-06,달성군,0.0
2021-11-06,동구,0.0
2021-11-06,북구,0.0
2021-11-06,서구,0.0
2021-11-06,수성구,0.0
2021-11-06,중구,0.0
2021-11-07,군위군,0.0
2021-11-07,남구,0.0
2021-11-07,달서구,0.0
2021-11-07,달성군,0.0
2021-11-07,동구,0.0
2021-11-07,북구,0.0
2021-11-07,서구,0.0
2021-11-07,수성구,0.0
2021-11-07,중구,0.0
2021-11-08,군위군,23.9832498547918
2021-11-08,남구,24.38436580564178
2021-11-08,달서구,23.184330326375076
2021-11-08,달성군,21.921084328824158
2021-11-08,동구,25.35887703465672
2021-11-08,북구,24.549375014776377
2021-11-08,서구,24.04370354579704
2021-11-08,수성구,25.124850077968436
2021-11-08,중구,24.96382610986646
2021-11-09,군위군,0.0
2021-11-09,남구,0.0
2021-11-09,달서구,0.0
2021-11-09,달성군,0.0
2021-11-09,동구,0.0
2021-11-09,북구,0.0
2021-11-09,서구,0.0
2021-11-09,수성구,0.0
2021-11-09,중구,0.0
2021-11-10,군위군,0.29155032977091677
2021-11-10,남구,0.2804039206387558
2021-11-10,달서구,0.4605834400800015
2021-11-10,달성군,0.23050296403797002
2021-11-10,동구,0.05198106416671259
2021-11-10,북구,0.4681570551958945
2021-11-10,서구,0.40074978079901263
2021-11-10,수성구,0.1164067007127722
2021-11-10,중구,0.1878489342007916
2021-11-11,군위군,0.0
2021-11-11,남구,0.0
2021-11-11,달서구,0.0
2021-11-11,달성군,0.0
2021-11-11,동구,0.0
2021-11-11,북구,0.0
2021-11-11,서구,0.0
2021-11-11,수성구,0.0
2021-11-11,중구,0.0
2021-11-12,군위군,0.0
2021-11-12,남구,0.0
2021-11-12,달서구,0.0
2021-11-12,달성군,0.0
2021-11-12,동구,0.0
2021-11-12,북구,0.0
2021-11-12,서구,0.0
2021-11-12,수성구,0.0
2021-11-12,중구,0.0
2021-11-13,군위군,0.0
2021-11-13,남구,0.0
2021-11-13,달서구,0.0
2021-11-13,달성군,0.0
2021-11-13,동구,0.0
2021-11-13,북구,0.0
2021-11-13,서구,0.0
2021-11-13,수성구,0.0
2021-11-13,중구,0.0
2021-11-14,군위군,0.0
2021-11-14,남구,0.0
2021-11-14,달서구,0.0
2021-11-14,달성군,0.0
2021-11-14,동구,0.0
2021-11-14,북구,0.0
2021-11-14,서구,0.0
2021-11-14,수성구,0.0
2021-11-14,중구,0.0
2021-11-15,군위군,0.0
2021-11-15,남구,0.0
2021-11-15,달서구,0.0
2021-11-15,달성군,0.0
2021-11-15,동구,0.0
2021-11-15,북구,0.0
2021-11-15,서구,0.0
2021-11-15,수성구,0.0
2021-11-15,중구,0.0
2021-11-16,군위군,0.0
2021-11-16,남구,0.0
2021-11-16,달서구,0.0
2021-11-16,달성군,0.0
2021-11-16,동구,0.0
2021-11-16,북구,0.0
2021-11-16,서구,0.0
2021-11-16,수성구,0.0
2021-11-16,중구,0.0
2021-11-17,군위군,0.0
2021-11-17,남구,0.0
2021-11-17,달서구,0.0
2021-11-17,달성군,0.0
2021-11-17,동구,0.0
2021-11-17,북구,0.0
2021-11-17,서구,0.0
2021-11-17,수성구,0.0
2021-11-17,중구,0.0
2021-11-18,군위군,0.0
2021-11-18,남구,0.0
2021-11-18,달서구,0.0
2021-11-18,달성군,0.0
2021-11-18,동구,0.0
2021-11-18,북구,0.0
2021-11-18,서구,0.0
2021-11-18,수성구,0.0
2021-11-18,중구,0.0
2021-11-19,군위군,0.0
2021-11-19,남구,0.0
2021-11-19,달서구,0.0
2021-11-19,달성군,0.0
2021-11-19,동구,0.0
2021-11-19,북구,0.0
2021-11-19,서구,0.0
2021-11-19,수성구,0.0
2021-11-19,중구,0.0
2021-11-20,군위군,0.0
2021-11-20,남구,0.0
2021-11-20,달서구,0.0
2021-11-20,달성군,0.0
2021-11-20,동구,0.0
2021-11-20,북구,0.0
2021-11-20,서구,0.0
2021-11-20,수성구,0.0
2021-11-20,중구,0.0
2021-11-21,군위군,0.0
2021-11-21,남구,0.0
2021-11-21,달서구,0.0
2021-11-21,달성군,0.0
2021-11-21,동구,0.0
2021-11-21,북구,0.0
2021-11-21,서구,0.0
2021-11-21,수성구,0.0
2021-11-21,중구,0.0
2021-11-22,군위군,0.0
2021-11-22,남구,0.02835715861691361
2021-11-22,달서구,0.04485975483555912
2021-11-22,달성군,0.44079430971574307
2021-11-22,동구,0.0
2021-11-22,북구,0.0
2021-11-22,서구,0.0
2021-11-22,수성구,0.0
2021-11-22,중구,0.0
2021-11-23,군위군,0.0
2021-11-23,남구,0.0
2021-11-23,달서구,0.0
2021-11-23,달성군,0.0
2021-11-23,동구,0.0
2021-11-23,북구,0.0
2021-11-23,서구,0.0
2021-11-23,수성구,0.0
2021-11-23,중구,0.0
2021-11-24,군위군,0.0
2021-11-24,남구,0.0
2021-11-24,달서구,0.0
2021-11-24,달성군,0.0
2021-11-24,동구,0.0
2021-11-24,북구,0.0
2021-11-24,서구,0.0
2021-11-24,수성구,0.0
2021-11-24,중구,0.0
2021-11-25,군위군,0.0
2021-11-25,남구,0.0
2021-11-25,달서구,0.0
2021-11-25,달성군,0.0
2021-11-25,동구,0.0
2021-11-25,북구,0.0
2021-11-25,서구,0.0
2021-11-25,수성구,0.0
2021-11-25,중구,0.0
2021-11-26,군위군,0.0
2021-11-26,남구,0.0
2021-11-26,달서구,0.0
2021-11-26,달성군,0.0
2021-11-26,동구,0.0
2021-11-26,북구,0.0
2021-11-26,서구,0.0
2021-11-26,수성구,0.0
2021-11-26,중구,0.0
2021-11-27,군위군,0.0
2021-11-27,남구,0.0
2021-11-27,달서구,0.0
2021-11-27,달성군,0.0
2021-11-27,동구,0.0
2021-11-27,북구,0.0
2021-11-27,서구,0.0
2021-11-27,수성구,0.0
2021-11-27,중구,0.0
2021-11-28,군위군,0.0
2021-11-28,남구,0.0
2021-11-28,달서구,0.0
2021-11-28,달성군,0.0
2021-11-28,동구,0.0
2021-11-28,북구,0.0
2021-11-28,서구,0.0
2021-11-28,수성구,0.0
2021-11-28,중구,0.0
2021-11-29,군위군,0.0
2021-11-29,남구,0.0
2021-11-29,달서구,0.0
2021-11-29,달성군,0.0
2021-11-29,동구,0.0
2021-11-29,북구,0.0
2021-11-29,서구,0.0
2021-11-29,수성구,0.0
2021-11-29,중구,0.0
2021-11-30,군위군,14.179923379303354
2021-11-30,남구,14.532591007735098
2021-11-30,달서구,13.35876942842308
2021-11-30,달성군,13.8426236100639
2021-11-30,동구,14.995120226043406
2021-11-30,북구,15.441902268449162
2021-11-30,서구,14.290733975407138
2021-11-30,수성구,14.909385799912407
2021-11-30,중구,14.930183027526176
2021-12-01,군위군,0.0
2021-12-01,남구,0.0
2021-12-01,달서구,0.0
2021-12-01,달성군,0.0
2021-12-01,동구,0.0
2021-12-01,북구,0.0
2021-12-01,서구,0.0
2021-12-01,수성구,0.0
2021-12-01,중구,0.0
2021-12-02,군위군,0.0
2021-12-02,남구,0.0
2021-12-02,달서구,0.0
2021-12-02,달성군,0.0
2021-12-02,동구,0.0
2021-12-02,북구,0.0
2021-12-02,서구,0.0
2021-12-02,수성구,0.0
2021-12-02,중구,0.0
2021-12-03,군위군,0.0
2021-12-03,남구,0.0
2021-12-03,달서구,0.0
2021-12-03,달성군,0.0
2021-12-03,동구,0.0
2021-12-03,북구,0.0
2021-12-03,서구,0.0
2021-12-03,수성구,0.0
2021-12-03,중구,0.0
2021-12-04,군위군,0.0
2021-12-04,남구,0.0
2021-12-04,달서구,0.0
2021-12-04,달성군,0.0
2021-12-04,동구,0.0
2021-12-04,북구,0.0
2021-12-04,서구,0.0
2021-12-04,수성구,0.0
2021-12-04,중구,0.0
2021-12-05,군위군,0.0
2021-12-05,남구,0.0
2021-12-05,달서구,0.0
2021-12-05,달성군,0.0
2021-12-05,동구,0.0
2021-12-05,북구,0.0
2021-12-05,서구,0.0
2021-12-05,수성구,0.0
2021-12-05,중구,0.0
2021-12-06,군위군,0.0
2021-12-06,남구,0.0
2021-12-06,달서구,0.0
2021-12-06,달성군,0.0
2021-12-06,동구,0.0
2021-12-06,북구,0.0
2021-12-06,서구,0.0
2021-12-06,수성구,0.0
2021-12-06,중구,0.0
2021-12-07,군위군,0.0
2021-12-07,남구,0.0
2021-12-07,달서구,0.0
2021-12-07,달성군,0.0
2021-12-07,동구,0.0
2021-12-07,북구,0.0
2021-12-07,서구,0.0
2021-12-07,수성구,0.0
2021-12-07,중구,0.0
2021-12-08,군위군,0.0
2021-12-08,남구,0.0
2021-12-08,달서구,0.0
2021-12-08,달성군,0.0
2021-12-08,동구,0.0
2021-12-08,북구,0.0
2021-12-08,서구,0.0
2021-12-08,수성구,0.0
2021-12-08,중구,0.0
2021-12-09,군위군,0.0
2021-12-09,남구,0.0
2021-12-09,달서구,0.0
2021-12-09,달성군,0.0
2021-12-09,동구,0.0
2021-12-09,북구,0.0
2021-12-09,서구,0.0
2021-12-09,수성구,0.0
2021-12-09,중구,0.0
2021-12-10,군위군,0.0
2021-12-10,남구,0.0
2021-12-10,달서구,0.0
2021-12-10,달성군,0.0
2021-12-10,동구,0.0
2021-12-10,북구,0.0
2021-12-10,서구,0.0
2021-12-10,수성구,0.0
2021-12-10,중구,0.0
2021-12-11,군위군,0.0
2021-12-11,남구,0.0
2021-12-11,달서구,0.0
2021-12-11,달성군,0.0
2021-12-11,동구,0.0
2021-12-11,북구,0.0
2021-12-11,서구,0.0
2021-12-11,수성구,0.0
2021-12-11,중구,0.0
2021-12-12,군위군,0.0
2021-12-12,남구,0.0
